sku,nombre_estandarizado,grupo_general,grupo_especializado,marca,modelo,descripcion_tecnica,capacidad,voltaje,refrigerante,tipo_operacion,seer,observaciones_equivalencia,proveedor_original,sku_original,precio_referencia,unidad
HE-DOB-RES-516-001,Dobla Tubo Resorte 5/16 Uniweld,Herramientas,Dobladotubos,Uniweld,70017,"Dobla Tubo de Resorte 70017 Uniweld 5/16""",,,,,,Dobla Tubo Resorte 5/16,Grupo Coresa,COR-181201-00007794,49.11,Pieza
HE-DOB-RES-516-001,Dobla Tubo Resorte 5/16 Uniweld,Herramientas,Dobladotubos,Uniweld,70017,"Dobla Tubo de Resorte 70017 Uniweld 5/16""",,,,,,Dobla Tubo Resorte 5/16,Grupo Coresa,COR-181201-00007794,49.11,Pieza
HE-PEI-KIT-001,Kit Peines Serpentín Diversitech,Herramientas,Peines,Diversitech,T-100,Kit Peines para Serpentín 8-9-10-11-12 y 14 T-100 Diversitech,,,,,,Kit Peines Diversitech,Grupo Coresa,COR-181201-00007975,298.17,Pieza
HE-PEI-KIT-001,Kit Peines Serpentín Diversitech,Herramientas,Peines,Diversitech,T-100,Kit Peines para Serpentín 8-9-10-11-12 y 14 T-100 Diversitech,,,,,,Kit Peines Diversitech,Grupo Coresa,COR-181201-00007975,298.17,Pieza
HE-SOL-PUN-COR-001,Punta de Corte Oxiacetileno Uniweld,Herramientas,Soldadura,Uniweld,CT100-2D,"Punta de Corte CT100-2D para Oxiacetileno Corta Hasta 2"" CT100-2D Uniweld",,,,,,Punta Corte Uniweld,Grupo Coresa,COR-181201-00007994,219.80,Pieza
HE-SOL-PUN-COR-001,Punta de Corte Oxiacetileno Uniweld,Herramientas,Soldadura,Uniweld,CT100-2D,"Punta de Corte CT100-2D para Oxiacetileno Corta Hasta 2"" CT100-2D Uniweld",,,,,,Punta Corte Uniweld,Grupo Coresa,COR-181201-00007994,219.80,Pieza
HE-MAN-ALT-ROJ-003,Manómetro Alta Rojo Uniweld G529LD,Herramientas,Manómetros,Uniweld,G529LD,"Manómetro Alta Rojo G529LD LPF G529LD Uniweld 2.5"" P/R410A/R22/R404A Rojo Psi-°F P/R410A/R22/R404A con Protector de Goma",,,,,,Manómetro Alta Rojo,Grupo Coresa,COR-181201-00008005,218.80,Pieza
HE-MAN-ALT-ROJ-003,Manómetro Alta Rojo Uniweld G529LD,Herramientas,Manómetros,Uniweld,G529LD,"Manómetro Alta Rojo G529LD LPF G529LD Uniweld 2.5"" P/R410A/R22/R404A Rojo Psi-°F P/R410A/R22/R404A con Protector de Goma",,,,,,Manómetro Alta Rojo,Grupo Coresa,COR-181201-00008005,218.80,Pieza
HE-MANG-ADE-SIF-001,Manguera Adesa Conexión Sifón,Herramientas,Mangueras,Adesa,AD-R-MNG,Manguera AD-R-MNG Adesa con Conexion Y Sifon,,,,,,Manguera Sifón Adesa,Grupo Coresa,COR-181201-00008054,359.31,Pieza
HE-MANG-ADE-SIF-001,Manguera Adesa Conexión Sifón,Herramientas,Mangueras,Adesa,AD-R-MNG,Manguera AD-R-MNG Adesa con Conexion Y Sifon,,,,,,Manguera Sifón Adesa,Grupo Coresa,COR-181201-00008054,359.31,Pieza
HE-MANG-36-AMA-UNI-001,Manguera Amarilla 36pulg Soft Magic Uniweld,Herramientas,Mangueras,Uniweld,H3SMBY,"Manguera H3Smby Soft Magic H3SMBY Uniweld 36"" Amarilla",,,,,,Manguera Amarilla 36,Grupo Coresa,COR-181201-00008105,190.96,Pieza
HE-MANG-36-AMA-UNI-001,Manguera Amarilla 36pulg Soft Magic Uniweld,Herramientas,Mangueras,Uniweld,H3SMBY,"Manguera H3Smby Soft Magic H3SMBY Uniweld 36"" Amarilla",,,,,,Manguera Amarilla 36,Grupo Coresa,COR-181201-00008105,190.96,Pieza
HE-MANG-60-AMA-YJ-001,Manguera Amarilla 60pulg R410 Yellow Jacket,Herramientas,Mangueras,Yellow Jacket,29060,"Manguera para R410 29060 Yellow Jacket 60"" Amarilla con Válvula Esférica Compacta",,,,,,Manguera Amarilla 60 YJ,Grupo Coresa,COR-181201-00008145,1256.47,Pieza
HE-MANG-60-AMA-YJ-001,Manguera Amarilla 60pulg R410 Yellow Jacket,Herramientas,Mangueras,Yellow Jacket,29060,"Manguera para R410 29060 Yellow Jacket 60"" Amarilla con Válvula Esférica Compacta",,,,,,Manguera Amarilla 60 YJ,Grupo Coresa,COR-181201-00008145,1256.47,Pieza
HE-ASP-TUB-BOM-001,Tubo Bombeo Completo Rosca Gruesa,Herramientas,Aspersoras,Adesa,AD-R-TRG,Tubo Bombeo Completo AD-R-TRG Adesa Rosca Gruesa,,,,,,Tubo Bombeo Rosca Gruesa,Grupo Coresa,COR-181201-00008154,814.03,Pieza
HE-ASP-TUB-BOM-001,Tubo Bombeo Completo Rosca Gruesa,Herramientas,Aspersoras,Adesa,AD-R-TRG,Tubo Bombeo Completo AD-R-TRG Adesa Rosca Gruesa,,,,,,Tubo Bombeo Rosca Gruesa,Grupo Coresa,COR-181201-00008154,814.03,Pieza
HE-SOL-BOQ-ELE-001,Boquilla Autoencendido Eléctrico Uniweld,Herramientas,Soldadura,Uniweld,HT-89,Boquilla de Autoencendido Eléctrico HT-89 Uniweld HT89,,,,,,Boquilla Autoencendido,Grupo Coresa,COR-181201-00008205,474.22,Pieza
HE-SOL-BOQ-ELE-001,Boquilla Autoencendido Eléctrico Uniweld,Herramientas,Soldadura,Uniweld,HT-89,Boquilla de Autoencendido Eléctrico HT-89 Uniweld HT89,,,,,,Boquilla Autoencendido,Grupo Coresa,COR-181201-00008205,474.22,Pieza
HE-MAN-ALT-ROJ-004,Manómetro Alta Rojo 2-1/2 Yellow Jacket,Herramientas,Manómetros,Yellow Jacket,49001,"Manómetro 2 1/2"" Alta  para °F 0-500Psi R22  49001 Yellow Jacket Rojo",,,,,,Manómetro Alta Rojo YJ,Grupo Coresa,COR-181201-00008245,632.29,Pieza
HE-MAN-ALT-ROJ-004,Manómetro Alta Rojo 2-1/2 Yellow Jacket,Herramientas,Manómetros,Yellow Jacket,49001,"Manómetro 2 1/2"" Alta  para °F 0-500Psi R22  49001 Yellow Jacket Rojo",,,,,,Manómetro Alta Rojo YJ,Grupo Coresa,COR-181201-00008245,632.29,Pieza
HE-EXP-JUE-001,Juego Expansor 5 Piezas Avaly,Herramientas,Expansores,Avaly,VA-193,"Juego Expansor con 5 Piezas  VA-193 Avaly 1/4"" a 5/8""",,,,,,Juego Expansor Avaly,Grupo Coresa,COR-181201-00008257,349.97,Pieza
HE-EXP-JUE-001,Juego Expansor 5 Piezas Avaly,Herramientas,Expansores,Avaly,VA-193,"Juego Expansor con 5 Piezas  VA-193 Avaly 1/4"" a 5/8""",,,,,,Juego Expansor Avaly,Grupo Coresa,COR-181201-00008257,349.97,Pieza
AC-VAL-LLA-VER-002,Llave He Vertical para Tanque 1/2Nptf-5/8F,Accesorios,Válvulas,,,LL-300,Llave He Vertical para Tanque 1/2Nptf 5/8F LL-300,,,,,,Llave Vertical Tanque,Grupo Coresa,COR-181201-00008333,42.97,Pieza
AC-VAL-LLA-VER-002,Llave He Vertical para Tanque 1/2Nptf-5/8F,Accesorios,Válvulas,,,LL-300,Llave He Vertical para Tanque 1/2Nptf 5/8F LL-300,,,,,,Llave Vertical Tanque,Grupo Coresa,COR-181201-00008333,42.97,Pieza
HE-MAN-ALT-ROJ-005,Manómetro Alta Rojo 3-1/8 Yellow Jacket,Herramientas,Manómetros,Yellow Jacket,49105,"Manómetro 3 1/8"" Alta para °F 0-500Psi R22/134A/404A  49105 Yellow Jacket Rojo",,,,,,Manómetro Alta Rojo YJ,Grupo Coresa,COR-181201-00008345,836.84,Pieza
HE-MAN-ALT-ROJ-005,Manómetro Alta Rojo 3-1/8 Yellow Jacket,Herramientas,Manómetros,Yellow Jacket,49105,"Manómetro 3 1/8"" Alta para °F 0-500Psi R22/134A/404A  49105 Yellow Jacket Rojo",,,,,,Manómetro Alta Rojo YJ,Grupo Coresa,COR-181201-00008345,836.84,Pieza
HE-EXP-MUL-001,Expansor Múltiple Avaly 1/4 a 5/8,Herramientas,Expansores,Avaly,VA-95,Expansor Múltiple  VA-95 Avaly 1/4 a 5/8,,,,,,Expansor Múltiple,Grupo Coresa,COR-181201-00008346,123.66,Pieza
HE-EXP-MUL-001,Expansor Múltiple Avaly 1/4 a 5/8,Herramientas,Expansores,Avaly,VA-95,Expansor Múltiple  VA-95 Avaly 1/4 a 5/8,,,,,,Expansor Múltiple,Grupo Coresa,COR-181201-00008346,123.66,Pieza
AC-ELI-VIB-58-001,Eliminador de Vibración 5/8,Accesorios,Vibración,,,VF-5,"Eliminador de Vibración con Malla de Cobre VF-5 5/8"" Largo 10""",,,,,,Eliminador Vibración 5/8,Grupo Coresa,COR-181201-00008377,567.53,Pieza
AC-ELI-VIB-58-001,Eliminador de Vibración 5/8,Accesorios,Vibración,,,VF-5,"Eliminador de Vibración con Malla de Cobre VF-5 5/8"" Largo 10""",,,,,,Eliminador Vibración 5/8,Grupo Coresa,COR-181201-00008377,567.53,Pieza
HE-SOL-ANT-MAN-001,Antorcha de Mano Llama Lápiz Uniweld,Herramientas,Soldadura,Uniweld,PCV25,Antorcha de Mano con Llama de Lápiz PCV25 Uniweld,,,,,,Antorcha Mano Lápiz,Grupo Coresa,COR-181201-00008405,406.23,Pieza
HE-SOL-ANT-MAN-001,Antorcha de Mano Llama Lápiz Uniweld,Herramientas,Soldadura,Uniweld,PCV25,Antorcha de Mano con Llama de Lápiz PCV25 Uniweld,,,,,,Antorcha Mano Lápiz,Grupo Coresa,COR-181201-00008405,406.23,Pieza
HE-TEN-CON-001,Tensor de Conductos DS2,Herramientas,Tensores,,,DS2,Tensor de Conductos DS2,,,,,,Tensor Conductos,Grupo Coresa,COR-181201-00008414,116.12,Pieza
HE-TEN-CON-001,Tensor de Conductos DS2,Herramientas,Tensores,,,DS2,Tensor de Conductos DS2,,,,,,Tensor Conductos,Grupo Coresa,COR-181201-00008414,116.12,Pieza
HE-COR-MIN-YJ-001,Mini Corta Tubo Yellow Jacket 1/4 a 7/8,Herramientas,Cortadores,Yellow Jacket,60121,"Mini Corta Tubo 60121 Yellow Jacket 1/4"" a 7/8""",,,,,,Mini Corta Tubo YJ,Grupo Coresa,COR-181201-00008445,532.41,Pieza
HE-COR-MIN-YJ-001,Mini Corta Tubo Yellow Jacket 1/4 a 7/8,Herramientas,Cortadores,Yellow Jacket,60121,"Mini Corta Tubo 60121 Yellow Jacket 1/4"" a 7/8""",,,,,,Mini Corta Tubo YJ,Grupo Coresa,COR-181201-00008445,532.41,Pieza
HE-MAN-ALT-AVA-001,Manómetro Alta Avaly G500,Herramientas,Manómetros,Avaly,VA-G500-MH,Manómetro Alta Vag500Mh-Mr R134/404/12/22/407C/507A VA-G500-MH / MR Avaly,,,,,,Manómetro Alta Avaly,Grupo Coresa,COR-181201-00008446,139.97,Pieza
HE-MAN-ALT-AVA-001,Manómetro Alta Avaly G500,Herramientas,Manómetros,Avaly,VA-G500-MH,Manómetro Alta Vag500Mh-Mr R134/404/12/22/407C/507A VA-G500-MH / MR Avaly,,,,,,Manómetro Alta Avaly,Grupo Coresa,COR-181201-00008446,139.97,Pieza
HE-REG-OXF-001,Regulador Oxígeno Uniweld RO,Herramientas,Reguladores,Uniweld,RO,Regulador de Oxígeno RO Uniweld,,,,,,Regulador Oxígeno,Grupo Coresa,COR-181201-00008505,1730.02,Pieza
HE-REG-OXF-001,Regulador Oxígeno Uniweld RO,Herramientas,Reguladores,Uniweld,RO,Regulador de Oxígeno RO Uniweld,,,,,,Regulador Oxígeno,Grupo Coresa,COR-181201-00008505,1730.02,Pieza
HE-TEN-NYL-AGA-001,Herramienta Tensora Nylon Con Agarre,Herramientas,Tensores,,,TY4G,Herramienta Tensora de Nylon  TY4G con Agarre,,,,,,Tensora Nylon Agarre,Grupo Coresa,COR-181201-00008514,180.40,Pieza
HE-TEN-NYL-AGA-001,Herramienta Tensora Nylon Con Agarre,Herramientas,Tensores,,,TY4G,Herramienta Tensora de Nylon  TY4G con Agarre,,,,,,Tensora Nylon Agarre,Grupo Coresa,COR-181201-00008514,180.40,Pieza
HE-LLA-RAT-YJ-002,Llave Ratch Yellow Jacket 60616,Herramientas,Llaves,Yellow Jacket,60616,"Llave Ratch 60616 Yellow Jacket 1/4"", 3/16"" Y 3/8"", 5/16""",,,,,,Llave Ratch YJ,Grupo Coresa,COR-181201-00008545,453.39,Pieza
HE-LLA-RAT-YJ-002,Llave Ratch Yellow Jacket 60616,Herramientas,Llaves,Yellow Jacket,60616,"Llave Ratch 60616 Yellow Jacket 1/4"", 3/16"" Y 3/8"", 5/16""",,,,,,Llave Ratch YJ,Grupo Coresa,COR-181201-00008545,453.39,Pieza
HE-MANG-JUE-60-UNI-001,Juego Mangueras 60 Uniweld 49021 R134A,Herramientas,Mangueras,Uniweld,49021,"Juego Mangueras Soft Magic 49021 Uniweld 60"" R134A Automático",,,,,,Juego Mangueras 60 Uni,Grupo Coresa,COR-181201-00008547,627.69,Pieza
HE-MANG-JUE-60-UNI-001,Juego Mangueras 60 Uniweld 49021 R134A,Herramientas,Mangueras,Uniweld,49021,"Juego Mangueras Soft Magic 49021 Uniweld 60"" R134A Automático",,,,,,Juego Mangueras 60 Uni,Grupo Coresa,COR-181201-00008547,627.69,Pieza
HE-INS-DET-YJ-001,Detector Fugas UV Yellow Jacket 69336,Herramientas,Detectores,Yellow Jacket,69336,detector de Fugas 69336 Yellow Jacket,,,,,,Detector Fugas YJ,Grupo Coresa,COR-181201-00008645,11635.95,Pieza
HE-INS-DET-YJ-001,Detector Fugas UV Yellow Jacket 69336,Herramientas,Detectores,Yellow Jacket,69336,detector de Fugas 69336 Yellow Jacket,,,,,,Detector Fugas YJ,Grupo Coresa,COR-181201-00008645,11635.95,Pieza
HE-MANG-JUE-60-YJ-002,Juego 3 Mangueras 60 Yellow Jacket 21985,Herramientas,Mangueras,Yellow Jacket,21985,"Juego de 3 Mangueras 21985 Yellow Jacket 60"" Rojo/Azul/Amarillo",,,,,,Juego Mangueras 60 YJ,Grupo Coresa,COR-181201-00008647,2275.71,Pieza
HE-MANG-JUE-60-YJ-002,Juego 3 Mangueras 60 Yellow Jacket 21985,Herramientas,Mangueras,Yellow Jacket,21985,"Juego de 3 Mangueras 21985 Yellow Jacket 60"" Rojo/Azul/Amarillo",,,,,,Juego Mangueras 60 YJ,Grupo Coresa,COR-181201-00008647,2275.71,Pieza
MI-CIN-TEF-001,Cinta Teflon Nashua 3/4x6.1m,Materiales,Cintas,Nashua,NC6004,Cinta Teflon NC6004 Nashua 3/4X6.1Mts. Largo,,,,,,Cinta Teflon Nashua,Grupo Coresa,COR-181201-00008677,11.08,Pieza
MI-CIN-TEF-001,Cinta Teflon Nashua 3/4x6.1m,Materiales,Cintas,Nashua,NC6004,Cinta Teflon NC6004 Nashua 3/4X6.1Mts. Largo,,,,,,Cinta Teflon Nashua,Grupo Coresa,COR-181201-00008677,11.08,Pieza
HE-COR-TUB-212-001,Corta Tubo 1/4 a 2-1/2 Uniweld UTC705,Herramientas,Cortadores,Uniweld,UTC705,"Corta Tubo UTC705 Uniweld 1/4"" a 2 1/2""",,,,,,Corta Tubo UTC705,Grupo Coresa,COR-181201-00008694,1112.65,Pieza
HE-COR-TUB-212-001,Corta Tubo 1/4 a 2-1/2 Uniweld UTC705,Herramientas,Cortadores,Uniweld,UTC705,"Corta Tubo UTC705 Uniweld 1/4"" a 2 1/2""",,,,,,Corta Tubo UTC705,Grupo Coresa,COR-181201-00008694,1112.65,Pieza
HE-PEI-SER-001,Juego Peines Serpentin Yellow Jacket 61158,Herramientas,Peines,Yellow Jacket,61158,Juego de Peines para Serpentín  61158 Yellow Jacket,,,,,,Juego Peines YJ,Grupo Coresa,COR-181201-00008747,481.67,Pieza
HE-PEI-SER-001,Juego Peines Serpentin Yellow Jacket 61158,Herramientas,Peines,Yellow Jacket,61158,Juego de Peines para Serpentín  61158 Yellow Jacket,,,,,,Juego Peines YJ,Grupo Coresa,COR-181201-00008747,481.67,Pieza
HE-DOB-RES-38-001,Dobla Tubo Resorte 3/8 Uniweld,Herramientas,Dobladotubos,Uniweld,,"Dobla Tubo De Resorte 3/8""",,,,,,Dobla Tubo Resorte 3/8,Grupo Coresa,COR-181201-00008794,87.48,Pieza
HE-DOB-RES-38-001,Dobla Tubo Resorte 3/8 Uniweld,Herramientas,Dobladotubos,Uniweld,,"Dobla Tubo De Resorte 3/8""",,,,,,Dobla Tubo Resorte 3/8,Grupo Coresa,COR-181201-00008794,87.48,Pieza
HE-SOL-KIT-ACE-001,Kit Soldar Tanque Acetileno Uniweld,Herramientas,Soldadura,Uniweld,89609,Kit para Soldar Tanque Acetileno 89609 Uniweld,,,,,,Kit Soldar Acetileno,Grupo Coresa,COR-181201-00008894,4368.58,Pieza
HE-SOL-KIT-ACE-001,Kit Soldar Tanque Acetileno Uniweld,Herramientas,Soldadura,Uniweld,89609,Kit para Soldar Tanque Acetileno 89609 Uniweld,,,,,,Kit Soldar Acetileno,Grupo Coresa,COR-181201-00008894,4368.58,Pieza
HE-PEI-SER-002,Peine para Serpentín Diversitech T-408,Herramientas,Peines,Diversitech,T-408,Peine para Serpentín 2 Medidas 8 y 10 Aletas T-408 Diversitech,,,,,,Peine T-408,Grupo Coresa,COR-181201-00008975,33.77,Pieza
HE-PEI-SER-002,Peine para Serpentín Diversitech T-408,Herramientas,Peines,Diversitech,T-408,Peine para Serpentín 2 Medidas 8 y 10 Aletas T-408 Diversitech,,,,,,Peine T-408,Grupo Coresa,COR-181201-00008975,33.77,Pieza
HE-MAN-BAJ-AZU-005,Manómetro Baja Azul Uniweld G530LD,Herramientas,Manómetros,Uniweld,G530LD,"Manómetro Baja Azul G530LD LPF G530LD Uniweld 2.5"" P/R410A/R22/R404A Azul",,,,,,Manómetro Baja Azul,Grupo Coresa,COR-181201-00009005,218.80,Pieza
HE-MAN-BAJ-AZU-005,Manómetro Baja Azul Uniweld G530LD,Herramientas,Manómetros,Uniweld,G530LD,"Manómetro Baja Azul G530LD LPF G530LD Uniweld 2.5"" P/R410A/R22/R404A Azul",,,,,,Manómetro Baja Azul,Grupo Coresa,COR-181201-00009005,218.80,Pieza
HE-MANG-36-AMA-YJ-001,Manguera Amarilla 36pulg Yellow Jacket 21036,Herramientas,Mangueras,Yellow Jacket,21036,"Manguera 21036 Yellow Jacket 36"" Amarilla 1/4"" con mangueras",,,,,,Manguera Amarilla 36 YJ,Grupo Coresa,COR-181201-00009045,425.11,Pieza
HE-MANG-36-AMA-YJ-001,Manguera Amarilla 36pulg Yellow Jacket 21036,Herramientas,Mangueras,Yellow Jacket,21036,"Manguera 21036 Yellow Jacket 36"" Amarilla 1/4"" con mangueras",,,,,,Manguera Amarilla 36 YJ,Grupo Coresa,COR-181201-00009045,425.11,Pieza
HE-MANG-60-R134-UNI-001,Manguera 60pulg R134A Uniweld H5MY,Herramientas,Mangueras,Uniweld,H5MY134A,"Manguera 60"" para R134A H5MY134A Uniweld 60""",,,,,,Manguera 60 R134,Grupo Coresa,COR-181201-00009105,662.36,Pieza
HE-MANG-60-R134-UNI-001,Manguera 60pulg R134A Uniweld H5MY,Herramientas,Mangueras,Uniweld,H5MY134A,"Manguera 60"" para R134A H5MY134A Uniweld 60""",,,,,,Manguera 60 R134,Grupo Coresa,COR-181201-00009105,662.36,Pieza
QU-QUI-SEL-8OZ-001,Sellador Fuga Leak Freeze 8oz Rector Seal,Insumos,Químicos,Rector Seal,45324,Sellador de Fuga Leak Freeze 45324 Rector Seal 8Oz con Adaptador,,,,,,Sellador Leak Freeze,Grupo Coresa,COR-181201-00009134,1787.25,Pieza
QU-QUI-SEL-8OZ-001,Sellador Fuga Leak Freeze 8oz Rector Seal,Insumos,Químicos,Rector Seal,45324,Sellador de Fuga Leak Freeze 45324 Rector Seal 8Oz con Adaptador,,,,,,Sellador Leak Freeze,Grupo Coresa,COR-181201-00009134,1787.25,Pieza
HE-MANG-60-AZU-YJ-002,Manguera Azul 60pulg R410 Yellow Jacket,Herramientas,Mangueras,Yellow Jacket,29260,"Manguera 29260 Yellow Jacket 60"" R410 Azul",,,,,,Manguera Azul 60 YJ,Grupo Coresa,COR-181201-00009145,1256.47,Pieza
HE-MANG-60-AZU-YJ-002,Manguera Azul 60pulg R410 Yellow Jacket,Herramientas,Mangueras,Yellow Jacket,29260,"Manguera 29260 Yellow Jacket 60"" R410 Azul",,,,,,Manguera Azul 60 YJ,Grupo Coresa,COR-181201-00009145,1256.47,Pieza
HE-ASP-TUB-BOM-002,Tubo Bombeo Completo Obsoletos Adesa,Herramientas,Aspersoras,Adesa,,Tubo de Bombeo Completo OBSOLETOS Adesa,,,,,,Tubo Bombeo Obsoletos,Grupo Coresa,COR-181201-00009154,288.81,Pieza
HE-ASP-TUB-BOM-002,Tubo Bombeo Completo Obsoletos Adesa,Herramientas,Aspersoras,Adesa,,Tubo de Bombeo Completo OBSOLETOS Adesa,,,,,,Tubo Bombeo Obsoletos,Grupo Coresa,COR-181201-00009154,288.81,Pieza
HE-MAN-BAJ-AZU-006,Manómetro Baja Azul 2-1/2 Yellow Jacket,Herramientas,Manómetros,Yellow Jacket,49002,"Manómetro 2 1/2"" Baja Azul para °F 30""-0-120Psi R22/R502  49002 Yellow Jacket 30"" Azul",,,,,,Manómetro Baja Azul YJ,Grupo Coresa,COR-181201-00009245,632.29,Pieza
HE-MAN-BAJ-AZU-006,Manómetro Baja Azul 2-1/2 Yellow Jacket,Herramientas,Manómetros,Yellow Jacket,49002,"Manómetro 2 1/2"" Baja Azul para °F 30""-0-120Psi R22/R502  49002 Yellow Jacket 30"" Azul",,,,,,Manómetro Baja Azul YJ,Grupo Coresa,COR-181201-00009245,632.29,Pieza
HE-COR-TUB-118-AVA-001,Corta Tubo Avaly 1/8 a 1-1/8 VA-274,Herramientas,Cortadores,Avaly,VA-274,Corta Tubo VA-274 Avaly 1/8 a 1-1/8,,,,,,Corta Tubo Avaly,Grupo Coresa,COR-181201-00009246,584.06,Pieza
HE-COR-TUB-118-AVA-001,Corta Tubo Avaly 1/8 a 1-1/8 VA-274,Herramientas,Cortadores,Avaly,VA-274,Corta Tubo VA-274 Avaly 1/8 a 1-1/8,,,,,,Corta Tubo Avaly,Grupo Coresa,COR-181201-00009246,584.06,Pieza
HE-ABO-FLA-002,Juego Flare Abocinador Avaly 3/16 a 5/8,Herramientas,Abocinadores,Avaly,VA-195,"Juego Flare Abocinador VA-195 Avaly 3/16"" a 5/8""",,,,,,Juego Flare Avaly,Grupo Coresa,COR-181201-00009257,699.02,Pieza
HE-MAN-BAJ-NH3-001,Manómetro Baja Presión Nh3 902-146-2,Herramientas,Manómetros,,,902-146-2,Manómetro Baja Presión 902-146-2 Nh3 A-B,,,,,,Manómetro Baja Nh3,Grupo Coresa,COR-181201-00009293,46.85,Pieza
HE-MAN-BAJ-NH3-001,Manómetro Baja Presión Nh3 902-146-2,Herramientas,Manómetros,,,902-146-2,Manómetro Baja Presión 902-146-2 Nh3 A-B,,,,,,Manómetro Baja Nh3,Grupo Coresa,COR-181201-00009293,46.85,Pieza
HE-SOL-KIT-OXI-001,Kit Soldar Tanques Oxiacetileno Uniweld KCHPT,Herramientas,Soldadura,Uniweld,KCHPT,Kit para Soldar Tanques Oxiacetileno Boquilla y Carrito KCHPT Uniweld,,,,,,Kit Soldar Oxiacetileno,Grupo Coresa,COR-181201-00009305,10748.68,Pieza
HE-SOL-KIT-OXI-001,Kit Soldar Tanques Oxiacetileno Uniweld KCHPT,Herramientas,Soldadura,Uniweld,KCHPT,Kit para Soldar Tanques Oxiacetileno Boquilla y Carrito KCHPT Uniweld,,,,,,Kit Soldar Oxiacetileno,Grupo Coresa,COR-181201-00009305,10748.68,Pieza
AC-VAL-LLA-VER-003,Llave He Vertical para Tanque 3/4Nptf 7/8S,Accesorios,Válvulas,,,LL-302,Llave He Vertical para Tanque 3/4Nptf 7/8S LL-302,,,,,,Llave Vertical Tanque,Grupo Coresa,COR-181201-00009333,60.02,Pieza
AC-VAL-LLA-VER-003,Llave He Vertical para Tanque 3/4Nptf 7/8S,Accesorios,Válvulas,,,LL-302,Llave He Vertical para Tanque 3/4Nptf 7/8S LL-302,,,,,,Llave Vertical Tanque,Grupo Coresa,COR-181201-00009333,60.02,Pieza
AC-ADA-LAT-001,Adaptador Latón 1/4M x 1/2H Avaly,Accesorios,Adaptadores,Avaly,VA-AD84,Adaptador VA-AD84 Avaly 1/4 Macho X 1/2 Hembra,,,,,,Adaptador Latón,Grupo Coresa,COR-181201-00009346,91.47,Pieza
AC-ADA-LAT-001,Adaptador Latón 1/4M x 1/2H Avaly,Accesorios,Adaptadores,Avaly,VA-AD84,Adaptador VA-AD84 Avaly 1/4 Macho X 1/2 Hembra,,,,,,Adaptador Latón,Grupo Coresa,COR-181201-00009346,91.47,Pieza
AC-ELI-VIB-78-001,Eliminador de Vibración 7/8,Accesorios,Vibración,,,VF-8,"Eliminador de Vibración con Malla de Cobre VF-8 7/8"" Largo 12""",,,,,,Eliminador Vibración 7/8,Grupo Coresa,COR-181201-00009377,897.11,Pieza
AC-ELI-VIB-78-001,Eliminador de Vibración 7/8,Accesorios,Vibración,,,VF-8,"Eliminador de Vibración con Malla de Cobre VF-8 7/8"" Largo 12""",,,,,,Eliminador Vibración 7/8,Grupo Coresa,COR-181201-00009377,897.11,Pieza
HE-INS-MED-ENE-001,Medidor Energía Eléctrica Danfoss WATTNODEP1,Herramientas,Instrumentos,Danfoss,WATTNODEP1,Medidor Energía Eléctrica WATTNODEP1 Danfoss 120/208-204V,,,,,,Medidor Energía Danfoss,Grupo Coresa,COR-181201-00009423,19273.31,Pieza
HE-INS-MED-ENE-001,Medidor Energía Eléctrica Danfoss WATTNODEP1,Herramientas,Instrumentos,Danfoss,WATTNODEP1,Medidor Energía Eléctrica WATTNODEP1 Danfoss 120/208-204V,,,,,,Medidor Energía Danfoss,Grupo Coresa,COR-181201-00009423,19273.31,Pieza
HE-COR-MIN-YJ-002,Mini Corta Tubo Yellow Jacket 1/8 a 5/8,Herramientas,Cortadores,Yellow Jacket,60160,"Mini Corta Tubo 60160 Yellow Jacket 1/8"" a 5/8""",,,,,,Mini Corta Tubo YJ,Grupo Coresa,COR-181201-00009445,493.95,Pieza
HE-COR-MIN-YJ-002,Mini Corta Tubo Yellow Jacket 1/8 a 5/8,Herramientas,Cortadores,Yellow Jacket,60160,"Mini Corta Tubo 60160 Yellow Jacket 1/8"" a 5/8""",,,,,,Mini Corta Tubo YJ,Grupo Coresa,COR-181201-00009445,493.95,Pieza
HE-SOL-BOQ-DOB-001,Boquilla Doble con Regulador Uniweld,Herramientas,Soldadura,Uniweld,RP3T2,Boquilla Doble con Regulador RP3T2 Uniweld,,,,,,Boquilla Doble Uniweld,Grupo Coresa,COR-181201-00009505,1634.00,Pieza
HE-SOL-BOQ-DOB-001,Boquilla Doble con Regulador Uniweld,Herramientas,Soldadura,Uniweld,RP3T2,Boquilla Doble con Regulador RP3T2 Uniweld,,,,,,Boquilla Doble Uniweld,Grupo Coresa,COR-181201-00009505,1634.00,Pieza
HE-PEI-SER-VER-001,Peine Serpentín Verde Yellow Jacket 12-14,Herramientas,Peines,Yellow Jacket,61154,Peine para Serpentín Verde 12-14 Aletas Yellow Jacket 61154 Yellow Jacket,,,,,,Peine Verde YJ,Grupo Coresa,COR-181201-00009545,85.35,Pieza
HE-PEI-SER-VER-001,Peine Serpentín Verde Yellow Jacket 12-14,Herramientas,Peines,Yellow Jacket,61154,Peine para Serpentín Verde 12-14 Aletas Yellow Jacket 61154 Yellow Jacket,,,,,,Peine Verde YJ,Grupo Coresa,COR-181201-00009545,85.35,Pieza
