sku,nombre_estandarizado,grupo_general,grupo_especializado,marca,modelo,descripcion_tecnica,capacidad,voltaje,refrigerante,tipo_operacion,seer,observaciones_equivalencia,proveedor_original,sku_original,precio_referencia,unidad
TMP-54203E60,"Llave Allen AW-96-10 Diversitech 6""",Otros,Otros,Genérica,,"Llave Allen AW-96-10 Diversitech 6""",,,,,,"Llave Allen AW-96-10 Diversitech 6""",Grupo Coresa,COR-181201-00005875,248.92,Pieza
TMP-68D8764B,"Llave Allen AW-96-10 Diversitech 6""",Otros,Otros,Genérica,,"Llave Allen AW-96-10 Diversitech 6""",,,,,,"Llave Allen AW-96-10 Diversitech 6""",Grupo Coresa,COR-181201-00005875,248.92,Pieza
TMP-9FE68E27,"Llave Ratch 70074 Uniweld 1/4"" 3/16"" 3/8"" 5/16""",Otros,Otros,Genérica,,"Llave Ratch 70074 Uniweld 1/4"" 3/16"" 3/8"" 5/16""",,,,,,"Llave Ratch 70074 Uniweld 1/4"" 3/16"" 3/8"" 5/16""",Grupo Coresa,COR-181201-00005894,253.66,Pieza
TMP-4EA2094E,"Llave Ratch 70074 Uniweld 1/4"" 3/16"" 3/8"" 5/16""",Otros,Otros,Genérica,,"Llave Ratch 70074 Uniweld 1/4"" 3/16"" 3/8"" 5/16""",,,,,,"Llave Ratch 70074 Uniweld 1/4"" 3/16"" 3/8"" 5/16""",Grupo Coresa,COR-181201-00005894,253.66,Pieza
TMP-C6D696D6,Solución Universal para Detectar Fuga Ultra Violeta 8Oz 92708 Avaly,Otros,Otros,Genérica,,Solución Universal para Detectar Fuga Ultra Violeta 8Oz 92708 Avaly,,,,,,Solución Universal para Detectar Fuga Ultra Violeta 8Oz 92708 Avaly,Grupo Coresa,COR-181201-00005936,1303.25,Pieza
TMP-876A3E73,Solución Universal para Detectar Fuga Ultra Violeta 8Oz 92708 Avaly,Otros,Otros,Genérica,,Solución Universal para Detectar Fuga Ultra Violeta 8Oz 92708 Avaly,,,,,,Solución Universal para Detectar Fuga Ultra Violeta 8Oz 92708 Avaly,Grupo Coresa,COR-181201-00005936,1303.25,Pieza
TMP-4E4B2FFB,Manguera 36 Robinair 31036 -3203633036,Otros,Otros,Genérica,,Manguera 36 Robinair 31036 -3203633036,,,,,,Manguera 36 Robinair 31036 -3203633036,Grupo Coresa,COR-181201-00005944,77.08,Pieza
TMP-98B0C1E2,Manguera 36 Robinair 31036 -3203633036,Otros,Otros,Genérica,,Manguera 36 Robinair 31036 -3203633036,,,,,,Manguera 36 Robinair 31036 -3203633036,Grupo Coresa,COR-181201-00005944,77.08,Pieza
TMP-5F04DD95,"Manometro Baja Azul G30LD1 LPF™ G30LD-1 Uniweld 2.5"" Azul Psi-Kg/cm²-°F con Protector de Goma",Otros,Otros,Genérica,,"Manometro Baja Azul G30LD1 LPF™ G30LD-1 Uniweld 2.5"" Azul Psi-Kg/cm²-°F con Protector de Goma",,,,,,"Manometro Baja Azul G30LD1 LPF™ G30LD-1 Uniweld 2.5"" Azul Psi-Kg/cm²-°F con Protector de Goma",Grupo Coresa,COR-181201-00006005,218.8,Pieza
TMP-FEDE8ED7,"Manometro Baja Azul G30LD1 LPF™ G30LD-1 Uniweld 2.5"" Azul Psi-Kg/cm²-°F con Protector de Goma",Otros,Otros,Genérica,,"Manometro Baja Azul G30LD1 LPF™ G30LD-1 Uniweld 2.5"" Azul Psi-Kg/cm²-°F con Protector de Goma",,,,,,"Manometro Baja Azul G30LD1 LPF™ G30LD-1 Uniweld 2.5"" Azul Psi-Kg/cm²-°F con Protector de Goma",Grupo Coresa,COR-181201-00006005,218.8,Pieza
TMP-C6177B81,"Cople Rápido 45° 5/16"" Hembra X 1/4"" Macho 19173 Yellow Jacket R410",Otros,Otros,Genérica,,"Cople Rápido 45° 5/16"" Hembra X 1/4"" Macho 19173 Yellow Jacket R410",,,,,,"Cople Rápido 45° 5/16"" Hembra X 1/4"" Macho 19173 Yellow Jacket R410",Grupo Coresa,COR-181201-00006045,464.57,Pieza
TMP-01E5DA89,"Cople Rápido 45° 5/16"" Hembra X 1/4"" Macho 19173 Yellow Jacket R410",Otros,Otros,Genérica,,"Cople Rápido 45° 5/16"" Hembra X 1/4"" Macho 19173 Yellow Jacket R410",,,,,,"Cople Rápido 45° 5/16"" Hembra X 1/4"" Macho 19173 Yellow Jacket R410",Grupo Coresa,COR-181201-00006045,464.57,Pieza
TMP-DAD2BD1F,Manómetro Baja MRL Master Cool R134A/R404A/R12/R22,Otros,Otros,Genérica,,Manómetro Baja MRL Master Cool R134A/R404A/R12/R22,,,,,,Manómetro Baja MRL Master Cool R134A/R404A/R12/R22,Grupo Coresa,COR-181201-00006046,253.63,Pieza
TMP-92236142,Manómetro Baja MRL Master Cool R134A/R404A/R12/R22,Otros,Otros,Genérica,,Manómetro Baja MRL Master Cool R134A/R404A/R12/R22,,,,,,Manómetro Baja MRL Master Cool R134A/R404A/R12/R22,Grupo Coresa,COR-181201-00006046,253.63,Pieza
TMP-AF6EBF22,Lanza Tubo Rociador para A-5 AD-R-LAN-5 Adesa,Otros,Otros,Genérica,,Lanza Tubo Rociador para A-5 AD-R-LAN-5 Adesa,,,,,,Lanza Tubo Rociador para A-5 AD-R-LAN-5 Adesa,Grupo Coresa,COR-181201-00006054,170.52,Pieza
TMP-0E53C663,Lanza Tubo Rociador para A-5 AD-R-LAN-5 Adesa,Otros,Otros,Genérica,,Lanza Tubo Rociador para A-5 AD-R-LAN-5 Adesa,,,,,,Lanza Tubo Rociador para A-5 AD-R-LAN-5 Adesa,Grupo Coresa,COR-181201-00006054,170.52,Pieza
TMP-DF2C5EF3,"Manguera Soft Magic H3SMBB Uniweld 36"" Azul",Otros,Otros,Genérica,,"Manguera Soft Magic H3SMBB Uniweld 36"" Azul",,,,,,"Manguera Soft Magic H3SMBB Uniweld 36"" Azul",Grupo Coresa,COR-181201-00006105,190.96,Pieza
TMP-C37F0CEB,"Manguera Soft Magic H3SMBB Uniweld 36"" Azul",Otros,Otros,Genérica,,"Manguera Soft Magic H3SMBB Uniweld 36"" Azul",,,,,,"Manguera Soft Magic H3SMBB Uniweld 36"" Azul",Grupo Coresa,COR-181201-00006105,190.96,Pieza
TMP-1C223ADB,"Manguera 21660 Yellow Jacket 60"" Roja 1/4"" con mangueras",Otros,Otros,Genérica,,"Manguera 21660 Yellow Jacket 60"" Roja 1/4"" con mangueras",,,,,,"Manguera 21660 Yellow Jacket 60"" Roja 1/4"" con mangueras",Grupo Coresa,COR-181201-00006145,768.43,Pieza
TMP-2FA1E887,"Manguera 21660 Yellow Jacket 60"" Roja 1/4"" con mangueras",Otros,Otros,Genérica,,"Manguera 21660 Yellow Jacket 60"" Roja 1/4"" con mangueras",,,,,,"Manguera 21660 Yellow Jacket 60"" Roja 1/4"" con mangueras",Grupo Coresa,COR-181201-00006145,768.43,Pieza
TMP-113CAA8E,Tapa Superior Tubo de Bombeo Adesa,Otros,Otros,Genérica,,Tapa Superior Tubo de Bombeo Adesa,,,,,,Tapa Superior Tubo de Bombeo Adesa,Grupo Coresa,COR-181201-00006154,11.83,Pieza
TMP-4DDC38F3,Tapa Superior Tubo de Bombeo Adesa,Otros,Otros,Genérica,,Tapa Superior Tubo de Bombeo Adesa,,,,,,Tapa Superior Tubo de Bombeo Adesa,Grupo Coresa,COR-181201-00006154,11.83,Pieza
TMP-3C51D0A3,"Manguera Soft Magic H6SMBY Uniweld 72"" Amarilla",Otros,Otros,Genérica,,"Manguera Soft Magic H6SMBY Uniweld 72"" Amarilla",,,,,,"Manguera Soft Magic H6SMBY Uniweld 72"" Amarilla",Grupo Coresa,COR-181201-00006205,331.05,Pieza
TMP-D342054E,"Manguera Soft Magic H6SMBY Uniweld 72"" Amarilla",Otros,Otros,Genérica,,"Manguera Soft Magic H6SMBY Uniweld 72"" Amarilla",,,,,,"Manguera Soft Magic H6SMBY Uniweld 72"" Amarilla",Grupo Coresa,COR-181201-00006205,331.05,Pieza
TMP-8AE24991,Pinzas Pinch-Off VA-201 Avaly,Otros,Otros,Genérica,,Pinzas Pinch-Off VA-201 Avaly,,,,,,Pinzas Pinch-Off VA-201 Avaly,Grupo Coresa,COR-181201-00006246,195.37,Pieza
TMP-4E9987A0,Pinzas Pinch-Off VA-201 Avaly,Otros,Otros,Genérica,,Pinzas Pinch-Off VA-201 Avaly,,,,,,Pinzas Pinch-Off VA-201 Avaly,Grupo Coresa,COR-181201-00006246,195.37,Pieza
TMP-D6D7E818,"Juego Mangueras 60 40360 Master Cool 60"" (40360)",Otros,Otros,Genérica,,"Juego Mangueras 60 40360 Master Cool 60"" (40360)",,,,,,"Juego Mangueras 60 40360 Master Cool 60"" (40360)",Grupo Coresa,COR-181201-00006257,693.22,Pieza
TMP-B330A3C7,"Juego Mangueras 60 40360 Master Cool 60"" (40360)",Otros,Otros,Genérica,,"Juego Mangueras 60 40360 Master Cool 60"" (40360)",,,,,,"Juego Mangueras 60 40360 Master Cool 60"" (40360)",Grupo Coresa,COR-181201-00006257,693.22,Pieza
TMP-D3630414,Boquilla Angular Punta Intercambiable VA-8061 Avaly,Otros,Otros,Genérica,,Boquilla Angular Punta Intercambiable VA-8061 Avaly,,,,,,Boquilla Angular Punta Intercambiable VA-8061 Avaly,Grupo Coresa,COR-181201-00006346,699.2,Pieza
TMP-D283DEB7,Boquilla Angular Punta Intercambiable VA-8061 Avaly,Otros,Otros,Genérica,,Boquilla Angular Punta Intercambiable VA-8061 Avaly,,,,,,Boquilla Angular Punta Intercambiable VA-8061 Avaly,Grupo Coresa,COR-181201-00006346,699.2,Pieza
TMP-F4884ED1,"Eliminador de Vibración con Malla de Cobre VF-12 2 1/8"" Largo 20""",Otros,Otros,Genérica,,"Eliminador de Vibración con Malla de Cobre VF-12 2 1/8"" Largo 20""",,,,,,"Eliminador de Vibración con Malla de Cobre VF-12 2 1/8"" Largo 20""",Grupo Coresa,COR-181201-00006377,2128.53,Pieza
TMP-FE9B917D,"Eliminador de Vibración con Malla de Cobre VF-12 2 1/8"" Largo 20""",Otros,Otros,Genérica,,"Eliminador de Vibración con Malla de Cobre VF-12 2 1/8"" Largo 20""",,,,,,"Eliminador de Vibración con Malla de Cobre VF-12 2 1/8"" Largo 20""",Grupo Coresa,COR-181201-00006377,2128.53,Pieza
TMP-0530CD79,Cinta Plastica Negra 616313 Mirage .019X18Mts 3M,Otros,Otros,Genérica,,Cinta Plastica Negra 616313 Mirage .019X18Mts 3M,,,,,,Cinta Plastica Negra 616313 Mirage .019X18Mts 3M,Grupo Coresa,COR-181201-00006387,15.09,Pieza
TMP-F3527288,Cinta Plastica Negra 616313 Mirage .019X18Mts 3M,Otros,Otros,Genérica,,Cinta Plastica Negra 616313 Mirage .019X18Mts 3M,,,,,,Cinta Plastica Negra 616313 Mirage .019X18Mts 3M,Grupo Coresa,COR-181201-00006387,15.09,Pieza
TMP-70707B80,"Cortador Grande 60102 Yellow Jacket 1/4"" a 1 5/8""",Otros,Otros,Genérica,,"Cortador Grande 60102 Yellow Jacket 1/4"" a 1 5/8""",,,,,,"Cortador Grande 60102 Yellow Jacket 1/4"" a 1 5/8""",Grupo Coresa,COR-181201-00006445,1517.36,Pieza
TMP-FE04DFDC,"Cortador Grande 60102 Yellow Jacket 1/4"" a 1 5/8""",Otros,Otros,Genérica,,"Cortador Grande 60102 Yellow Jacket 1/4"" a 1 5/8""",,,,,,"Cortador Grande 60102 Yellow Jacket 1/4"" a 1 5/8""",Grupo Coresa,COR-181201-00006445,1517.36,Pieza
TMP-B28E6F42,Regulador de Nitrógeno RHP800 Uniweld 0-800 Psi,Otros,Otros,Genérica,,Regulador de Nitrógeno RHP800 Uniweld 0-800 Psi,,,,,,Regulador de Nitrógeno RHP800 Uniweld 0-800 Psi,Grupo Coresa,COR-181201-00006505,2391.25,Pieza
TMP-F8B28414,Regulador de Nitrógeno RHP800 Uniweld 0-800 Psi,Otros,Otros,Genérica,,Regulador de Nitrógeno RHP800 Uniweld 0-800 Psi,,,,,,Regulador de Nitrógeno RHP800 Uniweld 0-800 Psi,Grupo Coresa,COR-181201-00006505,2391.25,Pieza
TMP-B5073744,Dobladora con Mordaza S2T 76Mm,Otros,Otros,Genérica,,Dobladora con Mordaza S2T 76Mm,,,,,,Dobladora con Mordaza S2T 76Mm,Grupo Coresa,COR-181201-00006514,209.16,Pieza
TMP-0B0DACDC,Dobladora con Mordaza S2T 76Mm,Otros,Otros,Genérica,,Dobladora con Mordaza S2T 76Mm,,,,,,Dobladora con Mordaza S2T 76Mm,Grupo Coresa,COR-181201-00006514,209.16,Pieza
TMP-0C6D770A,Boquilla Triple Angular VA-RP3T3 Avaly,Otros,Otros,Genérica,,Boquilla Triple Angular VA-RP3T3 Avaly,,,,,,Boquilla Triple Angular VA-RP3T3 Avaly,Grupo Coresa,COR-181201-00006546,1006.53,Pieza
TMP-59C08AFD,Boquilla Triple Angular VA-RP3T3 Avaly,Otros,Otros,Genérica,,Boquilla Triple Angular VA-RP3T3 Avaly,,,,,,Boquilla Triple Angular VA-RP3T3 Avaly,Grupo Coresa,COR-181201-00006546,1006.53,Pieza
TMP-FBCFAD58,Soplete Completo Encendido Automático Cb-802K CB-802K Barreto,Otros,Otros,Genérica,,Soplete Completo Encendido Automático Cb-802K CB-802K Barreto,,,,,,Soplete Completo Encendido Automático Cb-802K CB-802K Barreto,Grupo Coresa,COR-181201-00006636,857.45,Pieza
TMP-CE5C8F7E,Soplete Completo Encendido Automático Cb-802K CB-802K Barreto,Otros,Otros,Genérica,,Soplete Completo Encendido Automático Cb-802K CB-802K Barreto,,,,,,Soplete Completo Encendido Automático Cb-802K CB-802K Barreto,Grupo Coresa,COR-181201-00006636,857.45,Pieza
TMP-795F6ACF,Vacuómetro Digital LCD 69080 Yellow Jacket,Otros,Otros,Genérica,,Vacuómetro Digital LCD 69080 Yellow Jacket,,,,,,Vacuómetro Digital LCD 69080 Yellow Jacket,Grupo Coresa,COR-181201-00006645,6014.86,Pieza
TMP-8E0A7FF7,Vacuómetro Digital LCD 69080 Yellow Jacket,Otros,Otros,Genérica,,Vacuómetro Digital LCD 69080 Yellow Jacket,,,,,,Vacuómetro Digital LCD 69080 Yellow Jacket,Grupo Coresa,COR-181201-00006645,6014.86,Pieza
TMP-DF352ABF,Juego Manifold para R410/22/404/134A QS8N Uniweld sin Mangueras,Otros,Otros,Genérica,,Juego Manifold para R410/22/404/134A QS8N Uniweld sin Mangueras,,,,,,Juego Manifold para R410/22/404/134A QS8N Uniweld sin Mangueras,Grupo Coresa,COR-181201-00006647,940.53,Pieza
TMP-65DD220A,Juego Manifold para R410/22/404/134A QS8N Uniweld sin Mangueras,Otros,Otros,Genérica,,Juego Manifold para R410/22/404/134A QS8N Uniweld sin Mangueras,,,,,,Juego Manifold para R410/22/404/134A QS8N Uniweld sin Mangueras,Grupo Coresa,COR-181201-00006647,940.53,Pieza
TMP-26EDCE61,Cinta Negra 0950 Enlonada CI-NEGRA 2X50Yd,Otros,Otros,Genérica,,Cinta Negra 0950 Enlonada CI-NEGRA 2X50Yd,,,,,,Cinta Negra 0950 Enlonada CI-NEGRA 2X50Yd,Grupo Coresa,COR-181201-00006677,185.47,Pieza
TMP-56EE0B47,Cinta Negra 0950 Enlonada CI-NEGRA 2X50Yd,Otros,Otros,Genérica,,Cinta Negra 0950 Enlonada CI-NEGRA 2X50Yd,,,,,,Cinta Negra 0950 Enlonada CI-NEGRA 2X50Yd,Grupo Coresa,COR-181201-00006677,185.47,Pieza
TMP-07D4C012,"Mini Corta Tubo 70000 Uniweld 1/8"" a 7/8""",Otros,Otros,Genérica,,"Mini Corta Tubo 70000 Uniweld 1/8"" a 7/8""",,,,,,"Mini Corta Tubo 70000 Uniweld 1/8"" a 7/8""",Grupo Coresa,COR-181201-00006694,180.22,Pieza
TMP-6EED4FD4,"Mini Corta Tubo 70000 Uniweld 1/8"" a 7/8""",Otros,Otros,Genérica,,"Mini Corta Tubo 70000 Uniweld 1/8"" a 7/8""",,,,,,"Mini Corta Tubo 70000 Uniweld 1/8"" a 7/8""",Grupo Coresa,COR-181201-00006694,180.22,Pieza
TMP-C1D92639,"Cinta Tipo Momia T18R-15 Barreto 2""X15Mts",Otros,Otros,Genérica,,"Cinta Tipo Momia T18R-15 Barreto 2""X15Mts",,,,,,"Cinta Tipo Momia T18R-15 Barreto 2""X15Mts",Grupo Coresa,COR-181201-00006736,31.13,Pieza
TMP-2D6617EE,"Cinta Tipo Momia T18R-15 Barreto 2""X15Mts",Otros,Otros,Genérica,,"Cinta Tipo Momia T18R-15 Barreto 2""X15Mts",,,,,,"Cinta Tipo Momia T18R-15 Barreto 2""X15Mts",Grupo Coresa,COR-181201-00006736,31.13,Pieza
TMP-4A528412,Manifold °F-Psi para R404A/410A/22 46010 Yellow Jacket R404A/410A/22 sin Manguera,Otros,Otros,Genérica,,Manifold °F-Psi para R404A/410A/22 46010 Yellow Jacket R404A/410A/22 sin Manguera,,,,,,Manifold °F-Psi para R404A/410A/22 46010 Yellow Jacket R404A/410A/22 sin Manguera,Grupo Coresa,COR-181201-00006747,6372.43,Pieza
TMP-B6AB9BFE,Manifold °F-Psi para R404A/410A/22 46010 Yellow Jacket R404A/410A/22 sin Manguera,Otros,Otros,Genérica,,Manifold °F-Psi para R404A/410A/22 46010 Yellow Jacket R404A/410A/22 sin Manguera,,,,,,Manifold °F-Psi para R404A/410A/22 46010 Yellow Jacket R404A/410A/22 sin Manguera,Grupo Coresa,COR-181201-00006747,6372.43,Pieza
TMP-9B44BB4C,Aspersora de Mano 1002 Diversitech,Otros,Otros,Genérica,,Aspersora de Mano 1002 Diversitech,,,,,,Aspersora de Mano 1002 Diversitech,Grupo Coresa,COR-181201-00006775,445.83,Pieza
TMP-DACEA842,Aspersora de Mano 1002 Diversitech,Otros,Otros,Genérica,,Aspersora de Mano 1002 Diversitech,,,,,,Aspersora de Mano 1002 Diversitech,Grupo Coresa,COR-181201-00006775,445.83,Pieza
TMP-38736AAB,"Dobla Tubo de Resorte 70016 Uniweld 1/4""",Otros,Otros,Genérica,,"Dobla Tubo de Resorte 70016 Uniweld 1/4""",,,,,,"Dobla Tubo de Resorte 70016 Uniweld 1/4""",Grupo Coresa,COR-181201-00006794,58.71,Pieza
TMP-31524CF0,"Dobla Tubo de Resorte 70016 Uniweld 1/4""",Otros,Otros,Genérica,,"Dobla Tubo de Resorte 70016 Uniweld 1/4""",,,,,,"Dobla Tubo de Resorte 70016 Uniweld 1/4""",Grupo Coresa,COR-181201-00006794,58.71,Pieza
TMP-08007A24,Kit detector de Fugas con Lámpara Luz Ultra Violeta 53580 Master Cool,Otros,Otros,Genérica,,Kit detector de Fugas con Lámpara Luz Ultra Violeta 53580 Master Cool,,,,,,Kit detector de Fugas con Lámpara Luz Ultra Violeta 53580 Master Cool,Grupo Coresa,COR-181201-00006836,3466.56,Pieza
TMP-80224017,Kit detector de Fugas con Lámpara Luz Ultra Violeta 53580 Master Cool,Otros,Otros,Genérica,,Kit detector de Fugas con Lámpara Luz Ultra Violeta 53580 Master Cool,,,,,,Kit detector de Fugas con Lámpara Luz Ultra Violeta 53580 Master Cool,Grupo Coresa,COR-181201-00006836,3466.56,Pieza
TMP-0753EAC1,Pinza Pinch Off 70076 Uniweld,Otros,Otros,Genérica,,Pinza Pinch Off 70076 Uniweld,,,,,,Pinza Pinch Off 70076 Uniweld,Grupo Coresa,COR-181201-00006894,427.52,Pieza
TMP-086593BF,Pinza Pinch Off 70076 Uniweld,Otros,Otros,Genérica,,Pinza Pinch Off 70076 Uniweld,,,,,,Pinza Pinch Off 70076 Uniweld,Grupo Coresa,COR-181201-00006894,427.52,Pieza
TMP-950A0A05,Cilindro para Recuperar Refrigerante 335302 63010 Barreto,Otros,Otros,Genérica,,Cilindro para Recuperar Refrigerante 335302 63010 Barreto,,,,,,Cilindro para Recuperar Refrigerante 335302 63010 Barreto,Grupo Coresa,COR-181201-00006936,5107.63,Pieza
TMP-0FDC7137,Cilindro para Recuperar Refrigerante 335302 63010 Barreto,Otros,Otros,Genérica,,Cilindro para Recuperar Refrigerante 335302 63010 Barreto,,,,,,Cilindro para Recuperar Refrigerante 335302 63010 Barreto,Grupo Coresa,COR-181201-00006936,5107.63,Pieza
TMP-15A7D6FB,Manguera 60 Robinair 31060 -3206033060,Otros,Otros,Genérica,,Manguera 60 Robinair 31060 -3206033060,,,,,,Manguera 60 Robinair 31060 -3206033060,Grupo Coresa,COR-181201-00006944,86.81,Pieza
TMP-9F9A9EB1,Manguera 60 Robinair 31060 -3206033060,Otros,Otros,Genérica,,Manguera 60 Robinair 31060 -3206033060,,,,,,Manguera 60 Robinair 31060 -3206033060,Grupo Coresa,COR-181201-00006944,86.81,Pieza
TMP-90B84B3B,Kit de Acidez Ta-1 780042 Sporlan,Otros,Otros,Genérica,,Kit de Acidez Ta-1 780042 Sporlan,,,,,,Kit de Acidez Ta-1 780042 Sporlan,Grupo Coresa,COR-181201-00006976,435.2,Pieza
TMP-A0628352,Kit de Acidez Ta-1 780042 Sporlan,Otros,Otros,Genérica,,Kit de Acidez Ta-1 780042 Sporlan,,,,,,Kit de Acidez Ta-1 780042 Sporlan,Grupo Coresa,COR-181201-00006976,435.2,Pieza
TMP-8943B761,Accesorio de Corte CA550 Uniweld CA550 Mezcla De Tubo Estilo V,Otros,Otros,Genérica,,Accesorio de Corte CA550 Uniweld CA550 Mezcla De Tubo Estilo V,,,,,,Accesorio de Corte CA550 Uniweld CA550 Mezcla De Tubo Estilo V,Grupo Coresa,COR-181201-00006994,1226.43,Pieza
TMP-4DBDC0D3,Accesorio de Corte CA550 Uniweld CA550 Mezcla De Tubo Estilo V,Otros,Otros,Genérica,,Accesorio de Corte CA550 Uniweld CA550 Mezcla De Tubo Estilo V,,,,,,Accesorio de Corte CA550 Uniweld CA550 Mezcla De Tubo Estilo V,Grupo Coresa,COR-181201-00006994,1226.43,Pieza
TMP-16CE2753,"Manómetro para Oxígeno G49D 1.5"" 100 Psi con Protector de Goma G49-D Uniweld",Otros,Otros,Genérica,,"Manómetro para Oxígeno G49D 1.5"" 100 Psi con Protector de Goma G49-D Uniweld",,,,,,"Manómetro para Oxígeno G49D 1.5"" 100 Psi con Protector de Goma G49-D Uniweld",Grupo Coresa,COR-181201-00007005,210.71,Pieza
TMP-2DE36DDF,"Manómetro para Oxígeno G49D 1.5"" 100 Psi con Protector de Goma G49-D Uniweld",Otros,Otros,Genérica,,"Manómetro para Oxígeno G49D 1.5"" 100 Psi con Protector de Goma G49-D Uniweld",,,,,,"Manómetro para Oxígeno G49D 1.5"" 100 Psi con Protector de Goma G49-D Uniweld",Grupo Coresa,COR-181201-00007005,210.71,Pieza
TMP-45AEFFE1,"Cople Rápido 90° 1/4"" Hembra X 1/4"" Macho 19191 Yellow Jacket",Otros,Otros,Genérica,,"Cople Rápido 90° 1/4"" Hembra X 1/4"" Macho 19191 Yellow Jacket",,,,,,"Cople Rápido 90° 1/4"" Hembra X 1/4"" Macho 19191 Yellow Jacket",Grupo Coresa,COR-181201-00007045,302.18,Pieza
TMP-FB35053A,"Cople Rápido 90° 1/4"" Hembra X 1/4"" Macho 19191 Yellow Jacket",Otros,Otros,Genérica,,"Cople Rápido 90° 1/4"" Hembra X 1/4"" Macho 19191 Yellow Jacket",,,,,,"Cople Rápido 90° 1/4"" Hembra X 1/4"" Macho 19191 Yellow Jacket",Grupo Coresa,COR-181201-00007045,302.18,Pieza
TMP-3A558347,Lanza Mixta Completa AD-R-LAN Adesa,Otros,Otros,Genérica,,Lanza Mixta Completa AD-R-LAN Adesa,,,,,,Lanza Mixta Completa AD-R-LAN Adesa,Grupo Coresa,COR-181201-00007054,235.89,Pieza
TMP-DA610BD0,Lanza Mixta Completa AD-R-LAN Adesa,Otros,Otros,Genérica,,Lanza Mixta Completa AD-R-LAN Adesa,,,,,,Lanza Mixta Completa AD-R-LAN Adesa,Grupo Coresa,COR-181201-00007054,235.89,Pieza
TMP-2FF02DCC,"Manguera Soft Magic H3SMBR Uniweld 36"" Roja",Otros,Otros,Genérica,,"Manguera Soft Magic H3SMBR Uniweld 36"" Roja",,,,,,"Manguera Soft Magic H3SMBR Uniweld 36"" Roja",Grupo Coresa,COR-181201-00007105,190.96,Pieza
TMP-B1877914,"Manguera Soft Magic H3SMBR Uniweld 36"" Roja",Otros,Otros,Genérica,,"Manguera Soft Magic H3SMBR Uniweld 36"" Roja",,,,,,"Manguera Soft Magic H3SMBR Uniweld 36"" Roja",Grupo Coresa,COR-181201-00007105,190.96,Pieza
TMP-758CA907,Sellador de Fuga Leak Freeze 45321 Rector Seal 1.5OZ,Otros,Otros,Genérica,,Sellador de Fuga Leak Freeze 45321 Rector Seal 1.5OZ,,,,,,Sellador de Fuga Leak Freeze 45321 Rector Seal 1.5OZ,Grupo Coresa,COR-181201-00007134,920.19,Pieza
TMP-D9E3E720,Sellador de Fuga Leak Freeze 45321 Rector Seal 1.5OZ,Otros,Otros,Genérica,,Sellador de Fuga Leak Freeze 45321 Rector Seal 1.5OZ,,,,,,Sellador de Fuga Leak Freeze 45321 Rector Seal 1.5OZ,Grupo Coresa,COR-181201-00007134,920.19,Pieza
TMP-7AD3960C,"Manguera 21672 Yellow Jacket 72"" Roja 1/4"" con mangueras",Otros,Otros,Genérica,,"Manguera 21672 Yellow Jacket 72"" Roja 1/4"" con mangueras",,,,,,"Manguera 21672 Yellow Jacket 72"" Roja 1/4"" con mangueras",Grupo Coresa,COR-181201-00007145,609.88,Pieza
TMP-BA7A60D0,"Manguera 21672 Yellow Jacket 72"" Roja 1/4"" con mangueras",Otros,Otros,Genérica,,"Manguera 21672 Yellow Jacket 72"" Roja 1/4"" con mangueras",,,,,,"Manguera 21672 Yellow Jacket 72"" Roja 1/4"" con mangueras",Grupo Coresa,COR-181201-00007145,609.88,Pieza
TMP-7776EA89,Protector de Calor para Puntas Unitorch HG4 Uniweld,Otros,Otros,Genérica,,Protector de Calor para Puntas Unitorch HG4 Uniweld,,,,,,Protector de Calor para Puntas Unitorch HG4 Uniweld,Grupo Coresa,COR-181201-00007205,136.49,Pieza
TMP-E6FF886E,Protector de Calor para Puntas Unitorch HG4 Uniweld,Otros,Otros,Genérica,,Protector de Calor para Puntas Unitorch HG4 Uniweld,,,,,,Protector de Calor para Puntas Unitorch HG4 Uniweld,Grupo Coresa,COR-181201-00007205,136.49,Pieza
TMP-CD565B9B,"Manifold Heat Pump para R22/410A/407C 42044 Yellow Jacket 60"" R22/407/410A Frío/Calor Negra con Manguera",Otros,Otros,Genérica,,"Manifold Heat Pump para R22/410A/407C 42044 Yellow Jacket 60"" R22/407/410A Frío/Calor Negra con Manguera",,,,,,"Manifold Heat Pump para R22/410A/407C 42044 Yellow Jacket 60"" R22/407/410A Frío/Calor Negra con Manguera",Grupo Coresa,COR-181201-00007245,4113.38,Pieza
TMP-CA5C74E2,"Manifold Heat Pump para R22/410A/407C 42044 Yellow Jacket 60"" R22/407/410A Frío/Calor Negra con Manguera",Otros,Otros,Genérica,,"Manifold Heat Pump para R22/410A/407C 42044 Yellow Jacket 60"" R22/407/410A Frío/Calor Negra con Manguera",,,,,,"Manifold Heat Pump para R22/410A/407C 42044 Yellow Jacket 60"" R22/407/410A Frío/Calor Negra con Manguera",Grupo Coresa,COR-181201-00007245,4113.38,Pieza
TMP-96E413E6,"Juego Mangueras 72 40372 Master Cool 72"" (40372)",Otros,Otros,Genérica,,"Juego Mangueras 72 40372 Master Cool 72"" (40372)",,,,,,"Juego Mangueras 72 40372 Master Cool 72"" (40372)",Grupo Coresa,COR-181201-00007257,1147.51,Pieza
